name
Incomplete revascularization in the era of drug-eluting stents: impact on adverse outcomes. 
JACC. Cardiovascular interventions, Issue: 1, Volume: 2 Jan, 2009
Aortic valve replacement for patients with severe aortic stenosis: risk factors and their impact on 30-month mortality. 
The Annals of thoracic surgery, Issue: 6, Volume: 87 Jun, 2009
Coronary bypass surgery with or without surgical ventricular reconstruction. 
The New England journal of medicine, Issue: 17, Volume: 360 23, Apr, 2009
Diversity-invasibility across an experimental disturbance gradient in Appalachian Forests. 
Ecology, Issue: 1, Volume: 89 Jan, 2008
Percutaneous intervention vs. coronary-artery bypass grafting in left main coronary disease. 
The New England journal of medicine, Issue: 17, Volume: 358 24, Apr, 2008
Drug-eluting stents vs. coronary-artery bypass grafting in multivessel coronary disease. 
The New England journal of medicine, Issue: 4, Volume: 358 24, Jan, 2008
The year in cardiovascular surgery. 
Journal of the American College of Cardiology, Issue: 17, Volume: 51 29, Apr, 2008
Comparison of coronary artery stenting outcomes in the eras before and after the introduction of drug-eluting stents. 
Circulation, Issue: 16, Volume: 117 22, Apr, 2008
Risk index for predicting in-hospital mortality for cardiac valve surgery. 
The Annals of thoracic surgery, Issue: 3, Volume: 83 Mar, 2007
Adding mitral valve annuloplasty to surgical revascularization does not benefit patients with functional ischemic mitral regurgitation. 
Journal of the American College of Cardiology, Issue: 22, Volume: 49 05, Jun, 2007
The year in cardiovascular surgery. 
Journal of the American College of Cardiology, Issue: 18, Volume: 49 08, May, 2007
A controlled trial of a predominantly psychosocial approach to BPSD: treating causality. 
International psychogeriatrics, Issue: 5, Volume: 19 Oct, 2007
The rationale and design of the Surgical Treatment for Ischemic Heart Failure (STICH) trial. 
The Journal of thoracic and cardiovascular surgery, Issue: 6, Volume: 134 Dec, 2007
Off-pump versus on-pump coronary artery bypass graft surgery: differences in short-term outcomes and in long-term mortality and need for subsequent revascularization. 
Circulation, Issue: 10, Volume: 116 04, Sep, 2007
A comparison of mortality, myocardial infarction, and repeated revascularization for sirolimus-eluting and paclitaxel-eluting coronary stents. 
American heart journal, Issue: 3, Volume: 154 Sep, 2007
The year in cardiovascular surgery. 
Journal of the American College of Cardiology, Issue: 10, Volume: 47 16, May, 2006
Trends in postoperative length of stay after bypass surgery. 
American heart journal, Issue: 6, Volume: 152 Dec, 2006
Does government regulation enhance quality of cardiovascular procedures? 
Circulation, Issue: 20, Volume: 114 14, Nov, 2006
Impact of completeness of percutaneous coronary intervention revascularization on long-term outcomes in the stent era. 
Circulation, Issue: 20, Volume: 113 23, May, 2006
Influence of root herbivory on plant communities in heterogeneous nutrient environments. 
The New phytologist, Issue: 1, Volume: 171 2006
Selection of surgical or percutaneous coronary intervention provides differential longevity benefit. 
The Annals of thoracic surgery, Issue: 4, Volume: 82 Oct, 2006
Association of neurocognitive function and quality of life 1 year after coronary artery bypass graft (CABG) surgery. 
Psychosomatic medicine, Issue: 3, Volume: 68
A risk score to predict in-hospital mortality for percutaneous coronary interventions. 
Journal of the American College of Cardiology, Issue: 3, Volume: 47 07, Feb, 2006
Risk stratification of in-hospital mortality for coronary artery bypass graft surgery. 
Journal of the American College of Cardiology, Issue: 3, Volume: 47 07, Feb, 2006
Patterns in soil fertility and root herbivory interact to influence fine-root dynamics. 
Ecology, Issue: 3, Volume: 87 Mar, 2006
Is early too early? Effect of shorter stays after bypass surgery. 
The Annals of thoracic surgery, Issue: 1, Volume: 83 Jan, 2007
Volume-outcome relationships for percutaneous coronary interventions in the stent era. 
Circulation, Issue: 8, Volume: 112 23, Aug, 2005
Long-term outcomes of coronary-artery bypass grafting versus stent implantation. 
The New England journal of medicine, Issue: 21, Volume: 352 26, May, 2005
The year in cardiovascular surgery. 
Journal of the American College of Cardiology, Issue: 9, Volume: 45 03, May, 2005
Intraoperative crossover: the well-kept surgical secret to apparent surgical success. 
Journal of the American College of Cardiology, Issue: 9, Volume: 45 03, May, 2005
Development of surgical treatments for coronary artery disease. 
Annals of surgery, Issue: 6 Suppl, Volume: 238 Dec, 2003
Management of isolated orbital floor blow-out fractures: a survey of Australian and New Zealand oral and maxillofacial surgeons. 
Clinical & experimental ophthalmology, Issue: 1, Volume: 32 Feb, 2004
A comparison of short- and long-term outcomes after off-pump and on-pump coronary artery bypass graft surgery with sternotomy. 
Journal of the American College of Cardiology, Issue: 4, Volume: 43 18, Feb, 2004
Is the impact of hospital and surgeon volumes on the in-hospital mortality rate for coronary artery bypass graft surgery limited to patients at high risk? 
Circulation, Issue: 7, Volume: 110 17, Aug, 2004
Octreotide: an active agent in epithelial ovarian carcinoma? 
The Lancet. Oncology, Issue: 4, Volume: 5 Apr, 2004
Working group 4: International medical graduates and the cardiology workforce. 
Journal of the American College of Cardiology, Issue: 2, Volume: 44 21, Jul, 2004
The year in cardiovascular surgery. 
Journal of the American College of Cardiology, Issue: 9, Volume: 43 05, May, 2004
Controls of fine root dynamics across a gradient of gap sizes in a pine woodland. 
Oecologia, Issue: 1, Volume: 134 Jan, 2003
Chronic kidney disease, mortality, and treatment strategies among patients with clinically significant coronary artery disease. 
Journal of the American Society of Nephrology : JASN, Issue: 9, Volume: 14 Sep, 2003
Predictors of readmission for complications of coronary artery bypass graft surgery. 
JAMA, Issue: 6, Volume: 290 13, Aug, 2003
Part II: testicular cancer--management of advanced disease. 
The Lancet. Oncology, Issue: 12, Volume: 4 Dec, 2003
Part I: testicular cancer--management of early disease. 
The Lancet. Oncology, Issue: 12, Volume: 4 Dec, 2003
Spatio-temporal patterns of soil available nutrients following experimental disturbance in a pine forest. 
Oecologia, Issue: 4, Volume: 138 Mar, 2004
Do hospitals and surgeons with higher coronary artery bypass graft surgery volumes still have lower risk-adjusted mortality rates? 
Circulation, Issue: 7, Volume: 108 19, Aug, 2003
Orthognathic surgery and implants. 
Annals of the Royal Australasian College of Dental Surgeons, Issue: None, Volume: 16 Oct, 2002
Are competitive interactions influenced by spatial nutrient heterogeneity and root foraging behavior? 
The New phytologist, Issue: 2, Volume: 154 May, 2002
Comparison of coronary artery bypass grafting versus medical therapy on long-term outcome in patients with ischemic cardiomyopathy (a 25-year experience from the Duke Cardiovascular Disease Databank). 
The American journal of cardiology, Issue: 2, Volume: 90 15, Jul, 2002
What constitutes optimal surgical revascularization? Answers from the Bypass Angioplasty Revascularization Investigation (BARI). 
Journal of the American College of Cardiology, Issue: 4, Volume: 39 20, Feb, 2002
ACC/AHA 2002 guideline update for the management of patients with unstable angina and non-ST-segment elevation myocardial infarction--summary article: a report of the American College of Cardiology/American Heart Association task force on practice guidelines (Committee on the Management of Patients With Unstable Angina). 
Journal of the American College of Cardiology, Issue: 7, Volume: 40 02, Oct, 2002
ACC/AHA guideline update for the management of patients with unstable angina and non-ST-segment elevation myocardial infarction--2002: summary article: a report of the American College of Cardiology/American Heart Association Task Force on Practice Guidelines (Committee on the Management of Patients With Unstable Angina). 
Circulation, Issue: 14, Volume: 106 01, Oct, 2002
Cost-utility analysis of adding abiraterone acetate plus prednisone/prednisolone to long-term hormone therapy in newly diagnosed advanced prostate cancer in England: Lifetime decision model based on STAMPEDE trial data. 
PloS one, Issue: 6, Volume: 17 2022
"Corrigendum to ""What Experts Think About Prostate Cancer Management During the COVID-19 Pandemic: Report from the Advanced Prostate Cancer Consensus Conference 2021"" [Eur Urol 2022]. "
European urology, Issue: None, Volume: None 16, Apr, 2022
Radiotherapy to the prostate for men with metastatic prostate cancer in the UK and Switzerland: Long-term results from the STAMPEDE randomised controlled trial. 
PLoS medicine, Issue: 6, Volume: 19 Jun, 2022
What Experts Think About Prostate Cancer Management During the COVID-19 Pandemic: Report from the Advanced Prostate Cancer Consensus Conference 2021. 
European urology, Issue: None, Volume: None 17, Feb, 2022
Abiraterone acetate plus prednisolone for metastatic patients starting hormone therapy: 5-year follow-up results from the STAMPEDE randomised trial (NCT00268476). 
International journal of cancer, Issue: None, Volume: None 12, Apr, 2022
Management of Patients with Advanced Prostate Cancer: Report from the Advanced Prostate Cancer Consensus Conference 2021. 
European urology, Issue: None, Volume: None 18, Apr, 2022
Methylone pre-exposure differentially impacts the aversive effects of MDPV and MDMA in male and female Sprague-Dawley rats: Implications for abuse vulnerability. 
Pharmacology, biochemistry, and behavior, Issue: None, Volume: None 04, Oct, 2022
A phase I trial of CT900, a novel ?-folate receptor-mediated thymidylate synthase inhibitor, with expansion cohorts in patients with high grade serous ovarian cancer. 
Clinical cancer research : an official journal of the American Association for Cancer Research, Issue: None, Volume: None 19, Aug, 2022
Patient-reported outcomes with olaparib plus abiraterone versus placebo plus abiraterone for metastatic castration-resistant prostate cancer: a randomised, double-blind, phase 2 trial. 
The Lancet. Oncology, Issue: None, Volume: None 02, Sep, 2022
Abdominopelvic MR to CT registration using a synthetic CT intermediate. 
Journal of applied clinical medical physics, Issue: None, Volume: None 03, Aug, 2022
Long-Term Outcomes of Perioperative Versus Neoadjuvant Chemotherapy for Resectable Colorectal Liver Metastases: An International Multicentre Propensity-Score Matched Analysis with Stratification by Contemporary Risk-Scoring. 
Annals of surgical oncology, Issue: None, Volume: None 18, Jul, 2022
Two-point Compression Ultrasound Technique Risks Missing Isolated Femoral Vein DVTs. 
The western journal of emergency medicine, Issue: 4, Volume: 23 03, Jun, 2022
Opportunities and challenges when using record linkage of routinely collected electronic health care data to evaluate outcomes of systemic anti-cancer treatment in clinical practice. 
Health informatics journal, Issue: 1, Volume: 28
Cryopreservation and Flow Cytometric Analysis of Ovarian Tissue in Murray River Rainbowfish, Melanotaenia fluviatilis . 
Animals : an open access journal from MDPI, Issue: 6, Volume: 12 21, Mar, 2022
Liver resection in elderly patients with extensive CRLM: Are we offering an adequate treatment? A propensity score matched analysis. 
European journal of surgical oncology : the journal of the European Society of Surgical Oncology and the British Association of Surgical Oncology, Issue: None, Volume: None 29, Dec, 2021
Proteomic Assessment of Extracellular Vesicles from Canine Tissue Explants as a Pipeline to Identify Molecular Targets in Osteosarcoma: PSMD14/Rpn11 as a Proof of Principle. 
International journal of molecular sciences, Issue: 6, Volume: 23 17, Mar, 2022
Neurovascular injury with complement activation and inflammation in COVID-19. 
Brain : a journal of neurology, Issue: None, Volume: None 05, Jul, 2022
Malnutrition and low muscle strength are independent predictors of clinical outcomes and healthcare costs after liver transplant. 
Clinical nutrition ESPEN, Issue: None, Volume: 48 Apr, 2022
Multicenter performance evaluation and reference range determination of a new one-stage factor VIII assay. 
Journal of clinical laboratory analysis, Issue: None, Volume: None 11, Mar, 2022
An assembly of nuclear bodies associates with the active VSG expression site in African trypanosomes. 
Nature communications, Issue: 1, Volume: 13 10, Jan, 2022
"""Flipped"" clinical rotations: A novel approach. "
The clinical teacher, Issue: None, Volume: None 06, Aug, 2022
Oil biodegradation in permeable marine sediments: Effects of benthic pore-water advection and solute exchange. 
Journal of hazardous materials, Issue: None, Volume: 436 15, Aug, 2022
Practical guidance for running late-phase platform protocols for clinical trials: lessons from experienced UK clinical trials units. 
Trials, Issue: 1, Volume: 23 06, Sep, 2022
Chemotherapy-induced infiltration of neutrophils promotes pancreatic cancer metastasis via Gas6/AXL signalling axis. 
Gut, Issue: None, Volume: None 12, Jan, 2022
ASO Visual Abstract: Long-Term Outcomes of Perioperative versus Neoadjuvant Chemotherapy for Resectable Colorectal Liver Metastases-An International Multicenter Propensity-Score Matched Analysis with Stratification by Contemporary Risk Scoring. 
Annals of surgical oncology, Issue: None, Volume: None 09, Jul, 2022
Lung-resident memory B cells established after pulmonary influenza infection display distinct transcriptional and phenotypic profiles. 
Science immunology, Issue: 67, Volume: 7 28, Jan, 2022
Expansion of Liver Transplantation Criteria for Hepatocellular Carcinoma from Milan to UCSF in Australia and New Zealand and Justification for Metroticket 2.0. 
Cancers, Issue: 11, Volume: 14 03, Jun, 2022
Assessing cognition in the era of COVID19: Do we need methods to assess cognitive function virtually? 
Alzheimer's & dementia : the journal of the Alzheimer's Association, Issue: None, Volume: 17 Suppl 8 Dec, 2021
Acute effects of prior dietary fat ingestion on postprandial metabolic responses to protein and carbohydrate co-ingestion in overweight and obese men: A randomised crossover trial. 
Clinical nutrition (Edinburgh, Scotland), Issue: 8, Volume: 41 16, Jun, 2022
Co-producing nurse education with academics, students, service users and carers: lessons from the pandemic. 
British journal of nursing (Mark Allen Publishing), Issue: 16, Volume: 31 08, Sep, 2022
Insights from the IronTract challenge: Optimal methods for mapping brain pathways from multi-shell diffusion MRI. 
NeuroImage, Issue: None, Volume: 257 26, May, 2022
Making Copper, Silver and Gold Fullerene cages breathe. 
Journal of physics. Condensed matter : an Institute of Physics journal, Issue: None, Volume: None 04, Mar, 2022
Liquid biopsy detection of genomic alterations in pediatric brain tumors from cell-free DNA in peripheral blood, CSF, and urine. 
Neuro-oncology, Issue: None, Volume: None 04, Jan, 2022
Impact considerations of post-production processes on cell and gene drug products. 
Cytotherapy, Issue: 6, Volume: 24 Jun, 2022
IAP antagonist GDC-0917 is more potent than Debio1143 in promoting cell death, c-IAP1 degradation and tumor growth inhibition. 
Cell death & disease, Issue: 9, Volume: 13 28, Sep, 2022
Extranodal Rosai-Dorfman Disease- a Review of Diagnostic Testing and Management. 
Journal of community hospital internal medicine perspectives, Issue: 2, Volume: 12 2022
Phase II Proof of Concept Study of Atorvastatin in Castration Resistant Prostate Cancer. 
BJU international, Issue: None, Volume: None 18, Jul, 2022
An adaptive, biomarker-directed platform study of durvalumab in combination with targeted therapies in advanced urothelial cancer. 
Nature medicine, Issue: None, Volume: None 03, May, 2021
A monolithic single-chip point-of-care platform for metabolomic prostate cancer detection. 
Microsystems & nanoengineering, Issue: None, Volume: 7 2021
Prevention of posterior wall puncture with a self-made needle block. 
The journal of vascular access, Issue: None, Volume: None 22, Mar, 2021
Auscultation of Bowel Sounds and Ultrasound of Peristalsis Are Neither Compartmentalized Nor Correlated. 
Cureus, Issue: 5, Volume: 13 12, May, 2021
Innovations with tele-ultrasound in education sonography: the use of tele-ultrasound to train novice scanners. 
The ultrasound journal, Issue: 1, Volume: 13 14, Feb, 2021
Ultrasound-guided peripheral intravenous access in chronic kidney disease patients. 
The journal of vascular access, Issue: None, Volume: None 30, Apr, 2021
Inhibition of WEE1 Is Effective in TP53 - and RAS -Mutant Metastatic Colorectal Cancer: A Randomized Trial (FOCUS4-C) Comparing Adavosertib (AZD1775) With Active Monitoring. 
Journal of clinical oncology : official journal of the American Society of Clinical Oncology, Issue: None, Volume: None 18, Sep, 2021
Tunnelled peritoneal drainage catheter placement for the palliative management of refractory ascites in patients with liver cirrhosis. 
Frontline gastroenterology, Issue: 2, Volume: 12 2021
Use of Patient Identifiers at the University of Washington School of Medicine: Building Institutional Consensus to Reduce Bias and Stigma. 
Family medicine, Issue: 5, Volume: 53 May, 2021
A Simple RT-PCR Melting temperature Assay to Rapidly Screen for Widely Circulating SARS-CoV-2 Variants. 
medRxiv : the preprint server for health sciences, Issue: None, Volume: None 08, Mar, 2021
A Simple RT-PCR Melting temperature Assay to Rapidly Screen for Widely Circulating SARS-CoV-2 Variants. 
Journal of clinical microbiology, Issue: None, Volume: None 21, Jul, 2021
What matters to patients and clinicians when discussing the impact of cancer medicines on health-related quality of life? Consensus-based mixed methods approach in prostate cancer. 
Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer, Issue: None, Volume: None 08, Dec, 2021
Anti-PF4 testing for vaccine-induced immune thrombocytopenia and thrombosis and heparin induced thrombocytopenia: Results from a UK National External Quality Assessment Scheme exercise April 2021. 
Journal of thrombosis and haemostasis : JTH, Issue: None, Volume: None 05, Jul, 2021
Reward-Related Neural Circuitry in Depressed and Anxious Adolescents: A Human Connectome Project. 
Journal of the American Academy of Child and Adolescent Psychiatry, Issue: None, Volume: None 06, May, 2021
Elevated levels of circulating mitochondrial DNA predict early allograft dysfunction in patients following liver transplantation. 
Journal of gastroenterology and hepatology, Issue: None, Volume: None 23, Aug, 2021
Turning the tide on hepatitis C-related liver transplantation: the return on investment in hepatitis C treatment in Australia and New Zealand. 
Liver transplantation : official publication of the American Association for the Study of Liver Diseases and the International Liver Transplantation Society, Issue: None, Volume: None 08, Oct, 2021
A UK Expert Consensus Approach for Managing Symptomatic Arteriovenous Fistula (AVF) Stenosis in Haemodialysis Patients. 
Cardiovascular and interventional radiology, Issue: None, Volume: None 06, Jul, 2021
Perioperative chemotherapy versus surgery alone for resectable colorectal liver metastases: an international multicentre propensity score matched analysis on long-term outcomes according to established prognostic risk scores. 
HPB : the official journal of the International Hepato Pancreato Biliary Association, Issue: None, Volume: None 15, May, 2021
Prospective observational study to examine health-related quality of life and develop models to predict long-term patient-reported outcomes 6 months after hospital discharge with blunt thoracic injuries. 
BMJ open, Issue: 7, Volume: 11 08, Jul, 2021
Reduction in post-operative pancreatic fistula with polyethylene glycol and recombinant human albumin sealant following stapled distal pancreatectomy. 
ANZ journal of surgery, Issue: None, Volume: None 13, Sep, 2021
Evaluating Uncertainty of Microwave Calibration Models With Regression Residuals. 
IEEE transactions on microwave theory and techniques, Issue: 6, Volume: 68 Jun, 2020
High-fidelity approximation of grid- and shell-based sampling schemes from undersampled DSI using compressed sensing: Post mortem validation. 
NeuroImage, Issue: None, Volume: None 26, Sep, 2021
Low Levels of Hepatocyte-Specific Methylation in cfDNA are a Strong Negative Predictor for Acute T-cell Mediated Rejection requiring Treatment following Liver Transplantation. 
Liver transplantation : official publication of the American Association for the Study of Liver Diseases and the International Liver Transplantation Society, Issue: None, Volume: None 16, Dec, 2021
Success of endoscopic vacuum therapy for persistent anastomotic leak after esophagectomy - A case report. 
International journal of surgery case reports, Issue: None, Volume: None 20, Nov, 2020
Cytotoxic, genotoxic, and toxicogenomic effects of dihydroxyacetone in human primary keratinocytes. 
Cutaneous and ocular toxicology, Issue: None, Volume: None 19, May, 2021
Adaptive immunity to human coronaviruses is widespread but low in magnitude. 
Clinical & translational immunology, Issue: 3, Volume: 10 2021
Point-of-care ultrasonography for the hospitalist. 
Cleveland Clinic journal of medicine, Issue: 6, Volume: 88 02, Jun, 2021
Management of Newly-diagnosed Metastatic Hormone-sensitive Prostate Cancer: a Survey of UK Uro-oncologists. 
International journal of clinical practice, Issue: None, Volume: None 30, Nov, 2020
Immune checkpoint inhibitor induced large vessel vasculitis. 
BMJ case reports, Issue: 5, Volume: 13 18, May, 2020
Republished: Immune checkpoint inhibitor induced large vessel vasculitis. 
Drug and therapeutics bulletin, Issue: None, Volume: None 22, Oct, 2020
Stewardship of personal protective equipment (PPE): An important pandemic resource for PPE preservation and education. 
Infection control and hospital epidemiology, Issue: None, Volume: None 24, Jun, 2020
Two weeks of early time-restricted feeding (eTRF) improves skeletal muscle insulin and anabolic sensitivity in healthy men. 
The American journal of clinical nutrition, Issue: 4, Volume: 112 01, 10, 2020
ATLANTIS: a randomised multi-arm phase II biomarker-directed umbrella screening trial of maintenance targeted therapy after chemotherapy in patients with advanced or metastatic urothelial cancer. 
Trials, Issue: 1, Volume: 21 19, Apr, 2020
Plasma Androgen Receptor Copy Number Status at Emergence of Metastatic Castration-Resistant Prostate Cancer: A Pooled Multicohort Analysis. 
JCO precision oncology, Issue: None, Volume: 3 2019
Adjuvant chemotherapy in upper tract urothelial carcinoma (the POUT trial): a phase 3, open-label, randomised controlled trial. 
Lancet (London, England), Issue: 10232, Volume: 395 18, 04, 2020
Corrigendum to 'EAU-ESMO Consensus Statements on the Management of Advanced and Variant Bladder Cancer-An International Collaborative Multistakeholder Effort Under the Auspices of the EAU-ESMO Guidelines Committees' [European Urology 77 (2020) 223-250]. 
European urology, Issue: 1, Volume: 78 Jul, 2020
A randomised Phase II trial of carboplatin and gemcitabine ± vandetanib in first-line treatment of patients with advanced urothelial cell cancer not suitable to receive cisplatin. 
BJU international, Issue: 2, Volume: 126 08, 2020
The Leeds Risk Index: Field-Test of a Stratified Psychological Treatment Selection Algorithm. 
Psychotherapy and psychosomatics, Issue: 3, Volume: 89 2020
Evidencing the impact of cancer trials: insights from the 2014 UK Research Excellence Framework. 
Trials, Issue: 1, Volume: 21 05, Jun, 2020
Evaluation of Gender Differences in Ultrasound Milestone Evaluations During Emergency Medicine Residency Training: A Multicenter Study. 
AEM education and training, Issue: 2, Volume: 4 Apr, 2020
Archaeological Examination of Japanese Photographs and Archival Data from the Pre-WWII Okinawan Diaspora: Tinian, Commonwealth of the Northern Mariana Islands. 
International journal of historical archaeology, Issue: None, Volume: None 21, Oct, 2020
"Characterization of ""suspicious for malignancy"" for non-papillary carcinoma diagnoses on thyroid fine-needle aspiration. "
Journal of the American Society of Cytopathology, Issue: None, Volume: None 15, Jul, 2020
Cryopreservation of testicular tissue from Murray River Rainbowfish, Melanotaenia fluviatilis. 
Scientific reports, Issue: 1, Volume: 10 09, 11, 2020
Neurogenic Tumors of the Mediastinum. 
Seminars in diagnostic pathology, Issue: 4, Volume: 37 Jul, 2020
Characterization of trace elements exposure in pregnant women in the United States, NHANES 1999-2016. 
Environmental research, Issue: None, Volume: 183 04, 2020
Microvascular Injury in the Brains of Patients with Covid-19. 
The New England journal of medicine, Issue: None, Volume: None 30, Dec, 2020
Sudden cardiac death following liver transplantation: Incidence, trends and risk predictors. 
International journal of cardiology, Issue: None, Volume: None 27, Nov, 2020
Effectiveness of Curcuma longa Extract for the Treatment of Symptoms and Effusion-Synovitis of Knee Osteoarthritis : A Randomized Trial. 
Annals of internal medicine, Issue: 11, Volume: 173 01, Dec, 2020
Cardiovascular mortality following liver transplantation: predictors and temporal trends over 30 years. 
European heart journal. Quality of care & clinical outcomes, Issue: 4, Volume: 6 01, Oct, 2020
Image acquisition and quality assurance in the Boston Adolescent Neuroimaging of Depression and Anxiety study. 
NeuroImage. Clinical, Issue: None, Volume: 26 2020
Home monitoring for COVID-19. 
Cleveland Clinic journal of medicine, Issue: None, Volume: None 11, Jun, 2020
